,_q,PGC,GWGC,HyperLEDA,2MASS,SDSS-DR12,Flag1,RAJ2000,DEJ2000,Dist,z,Bmag,BMAG,Jmag,Hmag,Kmag,Flag2,Flag3
50,366,,---,SDSSJ102638.06+323633.6,---,---,G,156.659,32.60934,2259.44,0.410484055242,,,,,,2,0
51,366,,---,---,---,102636.63+323618.3,Q,156.652628909,32.6051065694,8681.63043376,1.22614717483,,,,,,1,0
52,367,,---,GAMAJ121017.60-013622.5,---,---,G,182.573,-1.60625,1086.43,0.218314429157,,,,,,2,0
53,367,,---,GAMAJ121014.28-013547.9,---,---,G,182.559,-1.59666,776.247,0.16151990076,,,,,,2,0
54,367,,---,GAMAJ121018.56-013541.1,---,---,G,182.577,-1.59478,,,,,,,,0,0
55,367,,---,GAMAJ121021.42-013538.4,---,---,G,182.589,-1.59401,,,,,,,,0,0
56,368,,---,3268703,---,---,G,185.356,-3.401,851.138,0.175541817771,19.35,-20.3,,,,2,0
57,369,,---,SDSSJ122638.86-025101.2,---,---,G,186.662,-2.85035,2421.03,0.434942137471,,,,,,2,0
58,370,,---,1150842,---,---,G,184.114,-0.14379,570.164,0.121767510884,18.45,-20.33,,,,2,0
59,370,,---,GAMAJ121624.14-000907.2,---,---,G,184.101,-0.15203,1636.82,0.312161796081,,,,,,2,0
60,370,,---,GAMAJ121624.79-000839.7,---,---,G,184.103,-0.14437,986.279,0.200333380167,,,,,,2,0
61,370,,---,GAMAJ121625.63-000814.7,---,---,G,184.107,-0.13742,1599.56,0.30604050302,,,,,,2,0
62,370,,---,GAMAJ121627.40-000816.9,---,---,G,184.114,-0.13804,1599.56,0.30604050302,,,,,,2,0
63,370,,---,GAMAJ121629.88-000928.0,---,---,G,184.125,-0.15778,416.869,0.0909346654673,,,,,,2,0
64,370,,---,GAMA919259,---,---,G,184.099,-0.15263,,,,,,,,0,0
65,373,,---,GAMAJ121716.94+004230.1,---,---,G,184.321,0.70838,,,,,,,,0,0
66,373,,---,GAMAJ121720.93+004240.2,---,---,G,184.337,0.71117,,,,,,,,0,0
67,376,46700,PGC046700,PGC046700,13221793-1654240,---,G,200.574738,-16.906693,96.6285758371,0.021481,14.07,-20.8555,11.347,10.669,10.359,3,1
68,382,,---,867864,13081084-1827436,---,G,197.045197,-18.462124,402.880391322,0.088061,16.655,-21.3709,14.365,13.769,13.247,1,0
69,383,,---,839320,---,---,G,200.401,-20.60938,,,16.79,,,,,0,0
70,390,,---,117411,13051704-0659577,---,G,196.32103,-6.999371,381.944,0.08374006187,17.973,-19.937,15.116,14.438,14.035,2,0
71,391,,---,1005057,13061251-0819539,---,G,196.552155,-8.331665,341.226162775,0.075266,17.309,-20.3562,14.66,14.013,13.586,1,0
72,391,,---,1004978,---,---,G,196.57,-8.3379,,,17.82,,,,,0,0
73,392,,---,SDSSJ135841.44+105527.6,---,---,G,209.673,10.92436,1570.36,0.301222050611,20.45,-20.53,,,,2,0
74,398,,---,SDSSJ131741.08+180608.3,---,---,G,199.421,18.10232,1169.5,0.232994906497,,,,,,2,0
75,399,,---,SDSSJ133806.35+182204.0,---,---,G,204.527,18.36785,398.107,0.087078013539,18.51,-19.49,,,,2,0
76,402,,---,SDSSJ133012.44+182606.8,---,---,G,202.552,18.43524,1276.44,0.251602175801,,,,,,2,0
77,402,,---,SDSSJ133012.89+182525.4,---,---,G,202.554,18.42372,1270.57,0.250588925294,,,,,,2,0
78,406,,---,1569888,---,---,G,206.166,18.77438,448.745,0.097444038722,19.12,-19.14,,,,2,0
79,407,,---,1494660,13430606+1550434,---,G,205.775284,15.845393,621.198204007,0.131782,18.195,-20.7712,15.104,14.289,13.764,1,0
80,409,,---,6dFJ1225268-252508,---,---,G,186.362,-25.41882,,,,,,,,0,0
81,415,,---,834235,12052624-2059051,---,G,181.35936,-20.984777,672.340840037,0.141702,17.272,-21.8659,14.482,13.758,13.221,1,0
82,424,,---,157612,12223264-1921571,---,G,185.636032,-19.365879,198.976214406,0.036625,14.813,-21.681,12.822,12.161,11.75,3,1
83,440,,---,1099819,13224308-0210102,---,G,200.679504,-2.169501,341.979,0.0754236377118,17.87,-19.8,15.227,14.372,13.95,2,0
84,442,,---,1130291,13310568-0057497,---,G,202.773697,-0.963814,660.374298473,0.139391,17.804,-21.295,14.924,14.296,13.706,1,0
85,448,,---,---,---,130747.63+042239.5,Q,196.948458227,4.37766113286,22426.0821818,2.63883829117,,,,,,1,0
86,450,,---,SDSSJ132319.25+054426.3,---,---,G,200.83,5.74065,1811.34,0.340446920223,,,,,,2,0
87,451,,---,SDSSJ132444.99+040406.9,---,---,G,201.188,4.06857,1196.74,0.237764848882,19.24,-21.15,,,,2,0
88,463,,---,SDSSJ132500.68+301955.5,---,---,G,201.253,30.33209,1621.81,0.30969933485,,,,,,2,0
89,472,,---,1684318,---,---,G,220.052,23.26417,288.403,0.0641285720643,18.63,-18.67,,,,2,0
90,477,,---,1535779,---,---,G,223.767,17.56303,152.718632992,0.0337951068976,17.9,-18.0195,,,,2,1
91,479,,---,1651096,15045426+2129237,---,G,226.226089,21.489929,280.642204623,0.062478,17.204,-20.0368,14.818,13.969,13.7,1,0
92,479,,---,SDSSJ150452.41+213018.5,---,---,G,226.218,21.50516,1870.68,0.349926534963,,,,,,2,0
93,480,,---,---,---,144540.69+202614.4,Q,221.419561384,20.437354071,16094.1819773,2.01382350922,,,,,,1,0
94,481,,---,SDSSJ145101.07+161245.0,---,---,G,222.755,16.2125,2079.7,0.382804361402,,,,,,2,0
95,481,,---,SDSSJ145059.54+161201.9,---,---,G,222.748,16.20054,2070.14,0.381317350659,,,,,,2,0
96,481,,---,---,---,145101.47+161335.3,Q,222.756138025,16.2264843034,20701.3762452,2.47151064873,,,,,,1,0
97,484,,---,---,---,144311.90+152256.8,Q,220.799596155,15.3824488724,18037.7866845,2.2090306282,,,,,,1,0
98,490,,---,SDSSJ144558.86+321430.0,---,---,G,221.495,32.24169,2238.72,0.40731956366,,,,,,2,0
99,495,,---,1932567,---,---,G,230.636,31.11977,,,17.95,,,,,0,0
100,502,,---,2478061,15240813+5442593,---,G,231.03389,54.716488,899.498,0.184486562243,17.65,-22.12,15.364,14.549,13.996,2,0
101,506,,---,---,---,160128.40+521324.5,Q,240.368351233,52.2234732947,25108.814566,2.89562630653,,,,,,1,0
102,507,,---,---,---,113120.84+041053.1,Q,172.836856516,4.18142614459,7725.9028145,1.11691248417,,,,,,1,0
103,508,,---,SDSSJ113034.70+103027.7,---,---,G,172.645,10.50779,,,19.09,,,,,0,0
104,511,,---,1252945,---,---,G,203.925,3.47407,316.228,0.0700161350081,18.47,-19.03,,,,2,0
105,512,,---,48059,13364797+0109135,---,G,204.19989,1.153759,185.914788653,0.041984,15.071,-21.2756,13.58,12.989,12.588,1,1
106,513,,---,SDSSJ134805.39+051634.2,---,---,G,207.023,5.27609,2728.98,0.480542610271,20.87,-21.31,,,,2,0
107,515,,---,SDSSJ135324.54+022249.4,---,---,G,208.352,2.38041,2238.72,0.40731956366,,,,,,2,0
108,519,,---,SDSSJ140127.26+050327.3,---,---,G,210.364,5.0576,2618.18,0.46428020214,,,,,,2,0
109,523,,---,SDSSJ141526.43+102904.3,---,---,G,213.86,10.48454,2108.63,0.387295003648,,,,,,2,0
110,524,,---,SDSSJ143403.75+091551.8,---,---,G,218.516,9.26441,2280.34,0.413669546835,,,,,,2,0
111,528,,---,---,---,140809.69+103357.5,Q,212.040410811,10.5659744063,25013.2303946,2.88654351234,,,,,,1,0
112,530,,---,2292685,14441042+4707134,---,G,221.043442,47.120415,337.287,0.0744412572206,17.79,-19.85,15.349,14.62,14.318,2,0
113,530,,---,2292712,14440836+4707175,---,G,221.034866,47.121532,377.197428374,0.082757,17.359,-20.5238,14.96,14.132,13.755,1,0
114,533,,---,---,---,145121.18+485716.0,Q,222.838264482,48.9544609831,4852.88844107,0.769061923027,,,,,,1,0
115,535,,---,SDSSJ140045.86+453139.5,---,---,G,210.191,45.52764,2269.86,0.412073126037,,,,,,2,0
116,536,,---,---,---,141537.05+471446.0,Q,213.904415193,47.2461331138,16848.5625183,2.09,,,,,,1,0
117,538,,---,SDSSJ144658.36+373409.2,---,---,G,221.743,37.56926,322.107,0.071254085627,18.58,-18.96,,,,2,0
118,543,,---,2181809,---,---,G,203.189,41.48351,483.059,0.104392102196,18.37,-20.05,,,,2,0
119,544,,---,2139659,13085537+3855182,---,G,197.230713,38.921749,714.496,0.149795174898,18.08,-21.19,15.341,14.661,14.137,2,0
120,545,,---,---,---,131611.11+415017.8,Q,199.046310545,41.8383012681,10521.9201764,1.43019914627,,,,,,1,0
121,546,,---,---,---,134155.92+415127.0,Q,205.483018366,41.8575098852,19899.0654702,2.393,,,,,,1,0
122,548,,---,2165045,13115002+4023157,---,G,197.95842,40.387695,323.594,0.0715667757834,17.48,-20.07,15.05,14.513,13.956,2,0
123,549,,---,2123190,13275930+3817490,---,G,201.997101,38.296959,338.844,0.0747673873837,17.94,-19.71,15.737,15.005,14.478,2,0
124,550,,---,SDSSJ133430.26+424512.9,---,---,G,203.626,42.75359,1101.54,0.2210001205,,,,,,2,0
125,552,,---,---,---,133541.49+470659.5,Q,203.922877848,47.1165461202,12007.570289,1.59010708332,,,,,,1,0
126,553,,---,SDSSJ133948.86+444438.6,---,---,G,204.954,44.74407,2249.05,0.408898134449,,,,,,2,0
127,559,,---,1182492,---,---,G,168.254,1.03347,,,19.1,,,,,0,0
128,565,,---,96714,11155218-0351413,---,G,168.967453,-3.861473,145.690916762,0.032989,15.913,-19.9042,13.019,12.307,12.025,1,1
129,572,,---,1090229,---,---,G,154.576,-2.50307,201.27753829,0.0447968023984,17.62,-18.899,,,,2,1
130,577,,---,---,---,111459.72+622002.8,Q,168.74883431,62.3341335404,5857.5385215,0.89475774765,,,,,,1,0
131,579,,---,30162,10192107+4907033,---,G,154.837814,49.117611,178.971456565,0.04056,15.263,-21.0009,12.777,12.105,11.763,1,1
132,579,,---,SDSSJ101922.11+490710.5,---,---,G,154.842,49.11959,245.928111643,0.0549507274754,,,,,,2,1
133,579,,---,SDSSJ101920.82+490701.1,---,---,G,154.837,49.117,242.550134888,0.0542258071129,,,,,,2,1
134,595,,---,852749,12221712-1937174,---,G,185.571335,-19.621504,344.319021772,0.075913,16.697,-20.9878,14.491,13.991,13.445,1,0
135,607,,---,SDSSJ133106.16+275652.1,---,---,G,202.776,27.94783,413.048,0.0901507350754,,,,,,2,0
136,609,,---,SDSSJ131850.10+242250.9,---,---,G,199.709,24.38084,276.694,0.0616369208185,17.9,-19.31,,,,2,0
137,611,,---,---,---,133441.37+245802.3,Q,203.672380333,24.9673164746,17496.4366742,2.155,,,,,,1,0
138,612,,---,SDSSJ135348.66+263213.9,---,---,G,208.453,26.53722,2582.26,0.458973919487,,,,,,2,0
139,612,,---,SDSSJ135348.49+263215.7,---,---,G,208.452,26.53771,2570.4,0.457218318609,,,,,,2,0
140,616,,---,1787052,---,---,G,209.255,26.74542,,,19.08,,,,,0,0
141,636,,---,SDSSJ113222.62+085225.3,---,---,G,173.094,8.87361,,,18.63,,,,,0,0
142,638,,---,SDSSJ102839.16+061040.1,---,---,G,157.163,6.17779,494.311,0.106657373329,18.41,-20.06,,,,2,0
143,641,,---,SDSSJ101538.18+335934.2,---,---,G,153.909,33.99283,170.267156725,0.0378035889018,,,,,,2,1
144,652,,---,---,07553375+7933211,---,G,118.89064,79.555878,780.882122546,0.162394,18.352,-21.1109,15.194,14.361,13.724,1,0
145,658,,---,2742546,---,---,G,152.667,71.3438,,,17.97,,,,,0,0
146,665,,---,1052370,---,---,G,188.765,-4.86916,,,18.41,,,,,0,0
147,670,,---,---,---,121657.84+651117.5,Q,184.24101221,65.1881986647,19971.7717954,2.40013337135,,,,,,1,0
148,671,,---,---,---,121126.67+610723.3,Q,182.861140137,61.1231622617,33015.9917542,3.63301563263,,,,,,1,0
149,675,,---,51692,14282110+3524201,---,G,217.087952,35.405602,131.428032955,0.029144,14.74,-20.8534,12.559,11.862,11.591,3,1
150,677,,---,---,---,141349.16+314412.4,Q,213.454836128,31.7367789832,21972.349723,2.595,,,,,,1,0
151,679,,---,---,---,143708.43+265116.5,Q,219.285128069,26.8546086551,19248.4991142,2.329,,,,,,1,0
152,680,,---,3096310,13585199+2511398,---,G,209.71666,25.194408,397.146509236,0.08688,17.14,-20.8548,14.303,13.526,12.745,1,0
153,683,,---,1742462,13540800+2536054,---,G,208.533371,25.601513,325.473424175,0.071962,16.506,-21.0566,15.105,14.452,13.812,1,0
154,683,,---,SDSSJ135407.04+253612.4,---,---,G,208.529,25.60344,2654.61,0.469644444822,,,,,,2,0
155,684,,---,SDSSJ141941.75+240204.8,---,---,G,214.924,24.03466,1753.88,0.331202295601,20.62,-20.6,,,,2,0
156,685,,---,---,---,131915.57+282438.8,Q,199.81488431,28.4108022167,19055.9781613,2.31,,,,,,1,0
157,685,,---,---,---,131918.07+282427.5,Q,199.825300566,28.4076499127,17107.2605811,2.116,,,,,,1,0
158,686,,---,SDSSJ134000.87+232242.9,---,---,G,205.004,23.37861,2365.92,0.426644193322,,,,,,2,0
159,687,,---,SDSSJ133331.78+264943.4,---,---,G,203.382,26.82873,625.173,0.132557106279,18.56,-20.42,,,,2,0
160,689,,---,---,---,135153.51+202959.4,Q,207.972968624,20.4998347146,21261.5981262,2.52607154846,,,,,,1,0
161,692,,---,SDSSJ143009.29+142352.6,---,---,G,217.539,14.39795,2301.44,0.416878558439,,,,,,2,0
162,694,,---,SDSSJ155223.28+323455.1,---,---,G,238.097,32.58195,591.562,0.12598074299,18.64,-20.22,,,,2,0
163,704,,---,748491,13285213-2753181,---,G,202.217224,-27.888372,268.541451264,0.060168,16.593,-20.5521,14.024,13.42,12.922,1,1
164,712,,---,1691299,---,---,G,155.42,23.65877,176.986542133,0.0393571696786,17.75,-18.4897,,,,2,1
165,712,,---,1691179,---,---,G,155.425,23.65175,636.796,0.13481943741,18.7,-20.32,,,,2,0
166,715,,---,---,12164209-1516349,---,G,184.175385,-15.27637,,,,,,,14.094,0,0
167,716,,---,---,12561757-2748016,---,G,194.073242,-27.80047,463.509494646,0.100441,17.892,-20.4383,14.974,14.37,13.721,1,0
168,716,,---,749390,---,---,G,194.062,-27.82254,,,17.58,,,,,0,0
169,723,,---,ESO507-003,12422983-2512271,---,G,190.624329,-25.207537,133.540998855,0.035601,15.242,-20.3861,12.537,11.804,11.501,3,1
170,727,,---,---,---,123401.24+063212.1,Q,188.505193138,6.53671622904,3276.53636102,0.558794260025,,,,,,1,0
171,731,,---,SDSSJ140454.53+502539.5,---,---,G,211.227,50.42762,1606.94,0.307255353628,,,,,,2,0
172,738,,---,924722,---,---,G,200.506,-14.42879,,,17.55,,,,,0,0
173,747,,---,183547,13072651-1620076,---,G,196.860489,-16.335457,200.883170709,0.0453995026998,16.53,-19.9847,13.787,13.013,12.688,2,1
174,779,,---,---,---,135555.86+092838.1,Q,208.982753225,9.47725879204,14561.4893241,1.85726928711,,,,,,1,0
175,790,,---,1143319,---,---,G,160.801,-0.4379,855.067,0.176271568136,18.88,-20.78,,,,2,0
176,797,,---,---,---,103044.76+250315.2,Q,157.686516269,25.0542305112,11109.0724504,1.49385309219,,,,,,1,0
177,799,,---,---,---,104128.68+252139.1,Q,160.369511087,25.3608806418,4646.59681584,0.742559254169,,,,,,1,0
178,806,,---,3269675,---,---,G,191.511,-4.2166,883.08,0.18145920073,18.36,-21.37,,,,2,0
179,812,,---,---,---,122338.90+061911.2,Q,185.912112001,6.3198031237,26507.3079611,3.028,,,,,,1,0
180,829,,---,---,16011729-0149109,---,G,240.322067,-1.819703,450.008821324,0.097701,17.527,-20.7391,14.435,13.691,13.325,1,0
181,852,,---,1696662,---,---,G,229.639,23.94655,,,17.28,,,,,0,0
182,871,,---,---,13111084-2355026,---,G,197.795197,-23.917412,,,,,15.497,,13.672,0,0
183,872,,---,47303,13285786-2714241,---,G,202.241089,-27.24003,188.745714179,0.041593,16.444,-19.9354,13.608,12.872,12.568,1,1
184,872,,---,---,13285733-2713281,---,G,202.238892,-27.224476,196.278155502,0.043685,15.634,-20.8304,13.156,12.481,12.04,1,1
185,872,,---,47302,---,---,G,202.24,-27.22375,198.357613472,0.0442018721009,,,,,,2,1
186,873,,---,183550,13073343-2325571,---,G,196.889328,-23.432533,109.074910183,0.026177,15.568,-19.6206,13.784,13.101,12.912,1,1
187,878,,---,2479361,13354512+5445278,---,G,203.938034,54.757748,489.779,0.105745762873,18.35,-20.1,15.899,14.74,14.461,2,0
188,878,,---,---,13355195+5444499,---,G,203.966461,54.747208,531.976398544,0.114195,17.659,-20.9705,14.726,13.993,13.345,1,0
189,879,,---,1178199,---,---,G,214.148,0.88662,114.595179493,0.0256771328386,17.41,-17.8858,,,,2,1
190,879,,---,GAMAJ141637.45+005441.9,---,---,G,214.156,0.91166,1213.39,0.240670200335,,,,,,2,0
191,879,,---,GAMAJ141637.21+005522.3,---,---,G,214.155,0.92287,,,,,,,,0,0
192,880,,---,1178199,---,---,G,214.148,0.88662,114.595179493,0.0256771328386,17.41,-17.8858,,,,2,1
193,880,,---,GAMAJ141637.45+005441.9,---,---,G,214.156,0.91166,1213.39,0.240670200335,,,,,,2,0
194,880,,---,GAMAJ141637.21+005522.3,---,---,G,214.155,0.92287,,,,,,,,0,0
195,884,,---,---,---,133201.37+180937.3,Q,203.00571982,18.1603694843,21086.081007,2.509,,,,,,1,0
196,888,,---,3297406,---,---,G,195.487,1.5601,570.164,0.121767510884,19.1,-19.68,,,,2,0
197,888,,---,SDSSJ130158.08+013309.4,---,---,G,195.492,1.55264,2421.03,0.434942137471,,,,,,2,0
198,889,,---,1062490,13062439-0407366,---,G,196.601654,-4.126844,328.095,0.0725128262564,18.08,-19.5,15.06,14.435,14.085,2,0
199,904,,---,2807831,---,---,G,271.077,10.0891,,,,,,,,0,0
200,910,,---,2807930,---,---,G,271.558,11.44116,,,,,,,,0,0
201,926,,---,---,18220741+1517011,---,G,275.530884,15.283648,,,,,15.155,,14.136,0,0
202,928,,---,---,18245525+1812388,---,G,276.230225,18.210802,,,,,15.172,,14.075,0,0
203,928,,---,2809861,---,---,G,276.238,18.21202,,,,,,,,0,0
204,957,,---,---,18455474+2651390,---,G,281.478119,26.860859,414.184246114,0.090384,17.825,-20.261,15.082,14.229,13.775,1,0
205,989,,---,951603,14501843-1231163,---,G,222.576797,-12.521201,384.259088681,0.084219,16.655,-21.2681,14.243,13.637,12.942,1,0
206,989,,---,105881,---,---,G,222.57,-12.5016,527.23,0.113248856624,,,,,,2,0
0,2,,---,---,16084671+0153387,---,G,242.194641,1.894091,434.315152436,0.094504,17.018,-21.171,14.631,13.857,13.441,1,0
1,5,,---,1294234,15505581+0604529,---,G,237.732574,6.08138,544.503,0.116686558343,17.92,-20.76,14.908,14.275,13.972,2,0
2,22,,---,SDSSJ165617.25+215359.1,---,---,G,254.072,21.89977,2654.61,0.469644444822,,,,,,2,0
3,22,,---,---,---,165613.31+215501.6,Q,254.055490185,21.9171340438,19122.3537294,2.3165538311,,,,,,1,0
4,59,,---,---,15115964-1651081,---,G,227.998505,-16.852276,,,,,15.596,,14.36,0,0
5,64,,---,992258,15153316-0920300,---,G,228.888199,-9.341694,427.594743261,0.093131,17.077,-21.0782,14.947,14.2,13.79,1,0
6,66,,---,126381,---,---,G,229.133,-6.86361,271.538031587,0.0608273704137,17.2,-19.9692,,,,2,1
7,87,,---,SDSSJ152123.18-011812.7,---,---,G,230.347,-1.30354,478.63,0.103498551749,18.35,-20.05,,,,2,0
8,88,,---,120971,15245808-0310467,---,G,231.242004,-3.179639,682.339,0.143628101814,18.37,-20.8,15.217,14.485,14.046,2,0
9,90,,---,3116366,---,---,G,232.275,0.71929,398.107,0.087078013539,19.12,-18.88,,,,2,0
10,109,,---,SDSSJ155343.29+215616.1,---,---,G,238.43,21.93789,625.173,0.132557106279,18.73,-20.25,,,,2,0
11,113,,---,---,---,163755.22+250930.2,Q,249.480091037,25.1584155704,7652.62192102,1.10842835903,,,,,,1,0
12,118,,---,1515243,16454183+1642516,---,G,251.424301,16.714355,969.955313191,0.197372,18.471,-21.4628,15.26,14.298,13.902,1,0
13,120,,---,---,16434731+1745499,---,G,250.947128,17.763884,332.525934273,0.073443,16.335,-21.2741,13.574,12.912,12.428,1,0
14,123,,---,---,16443926+1847153,---,G,251.163589,18.787603,,,,,,,14.314,0,0
15,129,,---,1833814,16380824+2822077,---,G,249.534348,28.368824,266.34719372,0.059317,16.067,-21.0602,14.495,13.798,13.513,1,1
16,153,,---,2497847,---,---,G,237.482,55.31653,300.608,0.0667168233584,18.09,-19.3,,,,2,0
17,157,,---,SDSSJ154828.24+071105.4,---,---,G,237.118,7.18486,625.173,0.132557106279,,,,,,2,0
18,161,,---,---,17014801-0443054,---,G,255.450073,-4.718181,370.163656901,0.081298,16.771,-21.071,14.923,14.023,13.597,1,0
19,165,,---,---,16531977+0045174,---,G,253.332397,0.754861,410.389830686,0.089605,17.833,-20.233,15.135,14.406,13.938,1,0
20,202,,---,SDSSJ165348.51+232442.1,---,---,G,253.452,23.41172,2409.91,0.433271376636,,,,,,2,0
21,202,,---,SDSSJ165346.44+232507.1,---,---,G,253.443,23.41865,741.31,0.154905107453,19.07,-20.28,,,,2,0
22,204,,---,SDSSJ170913.15+291347.5,---,---,G,257.305,29.22986,2511.89,0.448529144265,,,,,,2,0
23,210,,---,---,---,165204.20+374559.6,Q,253.017517629,37.7665658203,15119.3036028,1.91453897953,,,,,,1,0
24,253,,---,SDSSJ165450.62+395048.9,---,---,G,253.711,39.84693,1412.54,0.274841627421,,,,,,2,0
25,253,,---,SDSSJ165449.93+395122.8,---,---,G,253.708,39.85635,1412.54,0.274841627421,,,,,,2,0
26,256,,---,---,---,164728.37+354527.7,Q,251.868226745,35.7577118519,23006.2258738,2.69471049309,,,,,,1,0
27,265,,---,201877,---,---,G,271.734,4.98777,,,,,,,,0,0
28,266,,---,201870,---,---,G,271.702,5.3451,,,,,,,,0,0
29,283,,---,---,18093816+0140014,---,G,272.409027,1.667065,,,,,15.293,,14.046,0,0
30,283,,---,---,18094243+0139404,---,G,272.426819,1.661233,239.978292797,0.045739,15.398,-21.5029,13.036,12.238,11.769,3,1
31,283,,---,201989,---,---,G,272.427,1.66122,240.442377216,0.0539861969931,17.13,-19.7751,,,,2,1
32,289,,---,---,---,161053.15+390302.8,Q,242.721468972,39.0507968783,5281.04327218,0.823275625706,,,,,,1,0
33,300,,---,60897,17483842+6842160,---,G,267.160095,68.70446,214.604236901,0.047922,16.235,-20.4232,13.132,12.4,11.885,1,1
34,300,,---,2722410,17483859+6841400,---,G,267.160797,68.694458,532.322793312,0.114264,17.175,-21.4559,14.942,14.358,13.818,1,0
35,307,,---,---,15294059+3029094,---,G,232.419128,30.485962,157.586058577,0.039371,15.357,-20.6306,12.683,11.904,11.426,3,1
36,308,,---,SDSSJ155213.03+305359.7,15521306+3053597,---,G,238.054428,30.899942,1432.19,0.278158369079,20.37,-20.41,15.928,14.786,14.214,2,0
37,309,,---,---,---,154011.24+362949.1,Q,235.046864445,36.4969874376,18078.0629924,2.21304059029,,,,,,1,0
38,310,,---,---,---,161705.06+283048.7,Q,244.271092487,28.5135340067,17593.8495263,2.16474103928,,,,,,1,0
39,312,,---,SDSSJ163742.59+330731.5,---,---,G,249.427,33.12539,211.051221045,0.0472552736276,18.38,-18.2419,,,,2,1
40,367,,---,2812511,---,---,G,281.123,12.1757,,,,,,,,0,0
41,390,,---,SDSSJ151859.18+225524.8,---,---,G,229.747,22.92359,1071.52,0.215657507829,19.2,-20.95,,,,2,0
42,392,,---,---,18275909+0622027,---,G,276.996216,6.367442,,,,,15.068,,14.227,0,0
43,407,,---,---,18162961+0208349,---,G,274.123383,2.143049,49.7147104832,0.011501,15.841,-17.6414,14.868,14.169,13.993,1,1
44,413,,---,---,18162961+0208349,---,G,274.123383,2.143049,49.7147104832,0.011501,15.841,-17.6414,14.868,14.169,13.993,1,1
